ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9632778763771057,0.9850745797157288,0.9630751609802246,0.9850745797157288,0,4,1738919772,checkpoint_000000,True,False,1,62632_00005,2025-02-07_04-16-12,16.294708728790283,16.294708728790283,1709398,della-l03g6,172.17.6.198,16.294708728790283,1
0.962462842464447,0.9850745797157288,0.9622573256492615,0.9850745797157288,1,8,1738919780,checkpoint_000001,True,False,2,62632_00005,2025-02-07_04-16-20,7.671451568603516,23.9661602973938,1709398,della-l03g6,172.17.6.198,23.9661602973938,2
0.9616355299949646,0.9850745797157288,0.9614266157150269,0.9850745797157288,2,12,1738919786,checkpoint_000002,True,False,3,62632_00005,2025-02-07_04-16-26,5.727850914001465,29.694011211395264,1709398,della-l03g6,172.17.6.198,29.694011211395264,3
0.9607945084571838,0.9850745797157288,0.9605821967124939,0.9850745797157288,3,16,1738919789,checkpoint_000003,True,False,4,62632_00005,2025-02-07_04-16-29,3.322342872619629,33.01635408401489,1709398,della-l03g6,172.17.6.198,33.01635408401489,4
0.9599394798278809,0.9850745797157288,0.9597233533859253,0.9850745797157288,4,20,1738919793,checkpoint_000004,True,False,5,62632_00005,2025-02-07_04-16-33,3.843766927719116,36.86012101173401,1709398,della-l03g6,172.17.6.198,36.86012101173401,5
0.9590688347816467,0.9850745797157288,0.9588488936424255,0.9850745797157288,5,24,1738919797,checkpoint_000005,True,False,6,62632_00005,2025-02-07_04-16-37,4.529927015304565,41.390048027038574,1709398,della-l03g6,172.17.6.198,41.390048027038574,6
0.9581822752952576,0.9850745797157288,0.9579576849937439,0.9850745797157288,6,28,1738919802,checkpoint_000006,True,False,7,62632_00005,2025-02-07_04-16-42,4.567477464675903,45.95752549171448,1709398,della-l03g6,172.17.6.198,45.95752549171448,7
0.9572778344154358,0.9850745797157288,0.9570489525794983,0.9850745797157288,7,32,1738919806,checkpoint_000007,True,False,8,62632_00005,2025-02-07_04-16-46,4.257136344909668,50.214661836624146,1709398,della-l03g6,172.17.6.198,50.214661836624146,8
0.9563555121421814,0.9850745797157288,0.9561219811439514,0.9850745797157288,8,36,1738919811,checkpoint_000008,True,False,9,62632_00005,2025-02-07_04-16-51,4.330178499221802,54.54484033584595,1709398,della-l03g6,172.17.6.198,54.54484033584595,9
0.9554137587547302,0.9850745797157288,0.9551753401756287,0.9850745797157288,9,40,1738919814,checkpoint_000009,True,False,10,62632_00005,2025-02-07_04-16-54,3.69338059425354,58.23822093009949,1709398,della-l03g6,172.17.6.198,58.23822093009949,10
0.9544519782066345,0.9850745797157288,0.9542083144187927,0.9850745797157288,10,44,1738919819,checkpoint_000010,True,False,11,62632_00005,2025-02-07_04-16-59,4.554607391357422,62.79282832145691,1709398,della-l03g6,172.17.6.198,62.79282832145691,11
0.9534692168235779,0.9850745797157288,0.953220009803772,0.9850745797157288,11,48,1738919823,checkpoint_000011,True,False,12,62632_00005,2025-02-07_04-17-03,4.398311614990234,67.19113993644714,1709398,della-l03g6,172.17.6.198,67.19113993644714,12
0.9524646401405334,0.9850745797157288,0.952210009098053,0.9850745797157288,12,52,1738919827,checkpoint_000012,True,False,13,62632_00005,2025-02-07_04-17-07,3.7770473957061768,70.96818733215332,1709398,della-l03g6,172.17.6.198,70.96818733215332,13
0.9514375329017639,0.9850745797157288,0.9511775374412537,0.9850745797157288,13,56,1738919830,checkpoint_000013,True,False,14,62632_00005,2025-02-07_04-17-10,3.2360727787017822,74.2042601108551,1709398,della-l03g6,172.17.6.198,74.2042601108551,14
0.9503874182701111,0.9850745797157288,0.9501209259033203,0.9850745797157288,14,60,1738919834,checkpoint_000014,True,False,15,62632_00005,2025-02-07_04-17-14,4.097692966461182,78.30195307731628,1709398,della-l03g6,172.17.6.198,78.30195307731628,15
0.949312686920166,0.9850745797157288,0.9490399956703186,0.9850745797157288,15,64,1738919838,checkpoint_000015,True,False,16,62632_00005,2025-02-07_04-17-18,3.409266948699951,81.71122002601624,1709398,della-l03g6,172.17.6.198,81.71122002601624,16
