ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9441190361976624,0.9850745797157288,0.9426699876785278,0.9850745797157288,0,4,1738919788,checkpoint_000000,True,False,1,62632_00006,2025-02-07_04-16-28,15.28036880493164,15.28036880493164,1716345,della-l03g6,172.17.6.198,15.28036880493164,1
0.9382553696632385,0.9850745797157288,0.9367610216140747,0.9850745797157288,1,8,1738919793,checkpoint_000001,True,False,2,62632_00006,2025-02-07_04-16-33,4.456293821334839,19.73666262626648,1716345,della-l03g6,172.17.6.198,19.73666262626648,2
0.9322108626365662,0.9850745797157288,0.9306716918945312,0.9850745797157288,2,12,1738919797,checkpoint_000002,True,False,3,62632_00006,2025-02-07_04-16-37,4.570858716964722,24.3075213432312,1716345,della-l03g6,172.17.6.198,24.3075213432312,3
0.9259882569313049,0.9850745797157288,0.9244055151939392,0.9850745797157288,3,16,1738919802,checkpoint_000003,True,False,4,62632_00006,2025-02-07_04-16-42,4.204171657562256,28.511693000793457,1716345,della-l03g6,172.17.6.198,28.511693000793457,4
0.9195943474769592,0.9850745797157288,0.9179702401161194,0.9850745797157288,4,20,1738919805,checkpoint_000004,True,False,5,62632_00006,2025-02-07_04-16-45,3.1081488132476807,31.619841814041138,1716345,della-l03g6,172.17.6.198,31.619841814041138,5
0.9130392670631409,0.9850745797157288,0.9113768935203552,0.9850745797157288,5,24,1738919809,checkpoint_000005,True,False,6,62632_00006,2025-02-07_04-16-49,4.1095192432403564,35.729361057281494,1716345,della-l03g6,172.17.6.198,35.729361057281494,6
0.9063357710838318,0.9850745797157288,0.9046382904052734,0.9850745797157288,6,28,1738919813,checkpoint_000006,True,False,7,62632_00006,2025-02-07_04-16-53,3.918909788131714,39.64827084541321,1716345,della-l03g6,172.17.6.198,39.64827084541321,7
0.8994985222816467,0.9850745797157288,0.8977704048156738,0.9850745797157288,7,32,1738919817,checkpoint_000007,True,False,8,62632_00006,2025-02-07_04-16-57,3.849881887435913,43.49815273284912,1716345,della-l03g6,172.17.6.198,43.49815273284912,8
0.8925448060035706,0.9850745797157288,0.8907904028892517,0.9850745797157288,8,36,1738919820,checkpoint_000008,True,False,9,62632_00006,2025-02-07_04-17-00,3.727849006652832,47.22600173950195,1716345,della-l03g6,172.17.6.198,47.22600173950195,9
0.8854932188987732,0.9850745797157288,0.8837171196937561,0.9850745797157288,9,40,1738919824,checkpoint_000009,True,False,10,62632_00006,2025-02-07_04-17-04,3.302478790283203,50.528480529785156,1716345,della-l03g6,172.17.6.198,50.528480529785156,10
0.878362238407135,0.9850745797157288,0.8765697479248047,0.9850745797157288,10,44,1738919828,checkpoint_000010,True,False,11,62632_00006,2025-02-07_04-17-08,4.109110116958618,54.637590646743774,1716345,della-l03g6,172.17.6.198,54.637590646743774,11
0.8711719512939453,0.9850745797157288,0.8693671226501465,0.9850745797157288,11,48,1738919833,checkpoint_000011,True,False,12,62632_00006,2025-02-07_04-17-13,4.72845196723938,59.366042613983154,1716345,della-l03g6,172.17.6.198,59.366042613983154,12
0.8639402985572815,0.9850745797157288,0.8621281385421753,0.9850745797157288,12,52,1738919837,checkpoint_000012,True,False,13,62632_00006,2025-02-07_04-17-17,4.5951926708221436,63.9612352848053,1716345,della-l03g6,172.17.6.198,63.9612352848053,13
0.8566851019859314,0.9850745797157288,0.8548693060874939,0.9850745797157288,13,56,1738919841,checkpoint_000013,True,False,14,62632_00006,2025-02-07_04-17-21,3.536945343017578,67.49818062782288,1716345,della-l03g6,172.17.6.198,67.49818062782288,14
0.849422037601471,0.9850745797157288,0.8476071357727051,0.9850745797157288,14,60,1738919844,checkpoint_000014,True,False,15,62632_00006,2025-02-07_04-17-24,3.5269553661346436,71.02513599395752,1716345,della-l03g6,172.17.6.198,71.02513599395752,15
0.8421664834022522,0.9850745797157288,0.8403557538986206,0.9850745797157288,15,64,1738919848,checkpoint_000015,True,False,16,62632_00006,2025-02-07_04-17-28,4.1884801387786865,75.2136161327362,1716345,della-l03g6,172.17.6.198,75.2136161327362,16
0.834932267665863,0.9850745797157288,0.833128035068512,0.9850745797157288,16,68,1738919852,checkpoint_000016,True,False,17,62632_00006,2025-02-07_04-17-32,3.445786476135254,78.65940260887146,1716345,della-l03g6,172.17.6.198,78.65940260887146,17
0.8277302384376526,0.9850745797157288,0.8259361982345581,0.9850745797157288,17,72,1738919856,checkpoint_000017,True,False,18,62632_00006,2025-02-07_04-17-36,3.7988767623901367,82.4582793712616,1716345,della-l03g6,172.17.6.198,82.4582793712616,18
