ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9911609292030334,0.9850745797157288,0.9875704646110535,0.9850745797157288,0,4,1738919792,checkpoint_000000,True,False,1,62632_00007,2025-02-07_04-16-32,16.21975302696228,16.21975302696228,1718142,della-l03g6,172.17.6.198,16.21975302696228,1
0.9807599186897278,0.9850745797157288,0.9807736873626709,0.9850745797157288,1,8,1738919795,checkpoint_000001,True,False,2,62632_00007,2025-02-07_04-16-35,3.3286235332489014,19.54837656021118,1718142,della-l03g6,172.17.6.198,19.54837656021118,2
0.9794797301292419,0.9850745797157288,0.9767725467681885,0.9850745797157288,2,12,1738919798,checkpoint_000002,True,False,3,62632_00007,2025-02-07_04-16-38,3.003079891204834,22.551456451416016,1718142,della-l03g6,172.17.6.198,22.551456451416016,3
0.9730111360549927,0.9850745797157288,0.9703704118728638,0.9850745797157288,3,16,1738919802,checkpoint_000003,True,False,4,62632_00007,2025-02-07_04-16-42,4.021671772003174,26.57312822341919,1718142,della-l03g6,172.17.6.198,26.57312822341919,4
0.9660532474517822,0.9850745797157288,0.9640786051750183,0.9850745797157288,4,20,1738919807,checkpoint_000004,True,False,5,62632_00007,2025-02-07_04-16-47,4.5892980098724365,31.162426233291626,1718142,della-l03g6,172.17.6.198,31.162426233291626,5
0.9546637535095215,0.9850745797157288,0.9558522701263428,0.9850745797157288,5,24,1738919811,checkpoint_000005,True,False,6,62632_00007,2025-02-07_04-16-51,4.138544797897339,35.300971031188965,1718142,della-l03g6,172.17.6.198,35.300971031188965,6
0.950295627117157,0.9850745797157288,0.9448137283325195,0.9850745797157288,6,28,1738919815,checkpoint_000006,True,False,7,62632_00007,2025-02-07_04-16-55,4.244814395904541,39.545785427093506,1718142,della-l03g6,172.17.6.198,39.545785427093506,7
0.9361314177513123,0.9850745797157288,0.9319884777069092,0.9850745797157288,7,32,1738919819,checkpoint_000007,True,False,8,62632_00007,2025-02-07_04-16-59,3.8371078968048096,43.382893323898315,1718142,della-l03g6,172.17.6.198,43.382893323898315,8
0.9244568347930908,0.9850745797157288,0.9200091361999512,0.9850745797157288,8,36,1738919823,checkpoint_000008,True,False,9,62632_00007,2025-02-07_04-17-03,4.1899425983428955,47.57283592224121,1718142,della-l03g6,172.17.6.198,47.57283592224121,9
0.9043726325035095,0.9850745797157288,0.902151882648468,0.9850745797157288,9,40,1738919828,checkpoint_000009,True,False,10,62632_00007,2025-02-07_04-17-08,4.755167245864868,52.32800316810608,1718142,della-l03g6,172.17.6.198,52.32800316810608,10
