ptl/train_loss,ptl/train_accuracy,ptl/val_loss,ptl/val_accuracy,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8052310347557068,0.9850745797157288,0.7985851764678955,0.9850745797157288,0,4,1738919037,checkpoint_000000,True,False,1,62632_00004,2025-02-07_04-03-57,29.507816791534424,29.507816791534424,1348040,della-l03g6,172.17.6.198,29.507816791534424,1
0.7784575819969177,0.9850745797157288,0.7717082500457764,0.9850745797157288,1,8,1738919043,checkpoint_000001,True,False,2,62632_00004,2025-02-07_04-04-03,6.333952188491821,35.841768980026245,1348040,della-l03g6,172.17.6.198,35.841768980026245,2
0.7514485716819763,0.9850745797157288,0.7447125911712646,0.9850745797157288,2,12,1738919051,checkpoint_000002,True,False,3,62632_00004,2025-02-07_04-04-11,7.67740273475647,43.519171714782715,1348040,della-l03g6,172.17.6.198,43.519171714782715,3
0.7246232628822327,0.9850745797157288,0.7179761528968811,0.9850745797157288,3,16,1738919058,checkpoint_000003,True,False,4,62632_00004,2025-02-07_04-04-18,7.611278533935547,51.13045024871826,1348040,della-l03g6,172.17.6.198,51.13045024871826,4
0.6982017159461975,0.9850745797157288,0.6916665434837341,0.9850745797157288,4,20,1738919065,checkpoint_000004,True,False,5,62632_00004,2025-02-07_04-04-25,7.115430116653442,58.245880365371704,1348040,della-l03g6,172.17.6.198,58.245880365371704,5
0.6722221970558167,0.9850745797157288,0.665791928768158,0.9850745797157288,5,24,1738919073,checkpoint_000005,True,False,6,62632_00004,2025-02-07_04-04-33,7.2129621505737305,65.45884251594543,1348040,della-l03g6,172.17.6.198,65.45884251594543,6
0.6466460227966309,0.9850745797157288,0.6403117775917053,0.9850745797157288,6,28,1738919079,checkpoint_000006,True,False,7,62632_00004,2025-02-07_04-04-39,6.640268564224243,72.09911108016968,1348040,della-l03g6,172.17.6.198,72.09911108016968,7
0.6214590668678284,0.9850745797157288,0.6152285933494568,0.9850745797157288,7,32,1738919087,checkpoint_000007,True,False,8,62632_00004,2025-02-07_04-04-47,8.032453536987305,80.13156461715698,1348040,della-l03g6,172.17.6.198,80.13156461715698,8
0.5967226624488831,0.9850745797157288,0.5906233191490173,0.9850745797157288,8,36,1738919095,checkpoint_000008,True,False,9,62632_00004,2025-02-07_04-04-55,7.251863718032837,87.38342833518982,1348040,della-l03g6,172.17.6.198,87.38342833518982,9
0.5725693106651306,0.9850745797157288,0.5666411519050598,0.9850745797157288,9,40,1738919100,checkpoint_000009,True,False,10,62632_00004,2025-02-07_04-05-00,5.427011013031006,92.81043934822083,1348040,della-l03g6,172.17.6.198,92.81043934822083,10
0.549160897731781,0.9850745797157288,0.5434426665306091,0.9850745797157288,10,44,1738919105,checkpoint_000010,True,False,11,62632_00004,2025-02-07_04-05-05,5.381511688232422,98.19195103645325,1348040,della-l03g6,172.17.6.198,98.19195103645325,11
0.526637613773346,0.9850745797157288,0.5211566090583801,0.9850745797157288,11,48,1738919112,checkpoint_000011,True,False,12,62632_00004,2025-02-07_04-05-12,7.090330362319946,105.2822813987732,1348040,della-l03g6,172.17.6.198,105.2822813987732,12
0.5050835013389587,0.9850745797157288,0.4998495876789093,0.9850745797157288,12,52,1738919120,checkpoint_000012,True,False,13,62632_00004,2025-02-07_04-05-20,7.99055552482605,113.27283692359924,1348040,della-l03g6,172.17.6.198,113.27283692359924,13
0.4845137894153595,0.9850745797157288,0.4795215427875519,0.9850745797157288,13,56,1738919128,checkpoint_000013,True,False,14,62632_00004,2025-02-07_04-05-28,7.259585380554199,120.53242230415344,1348040,della-l03g6,172.17.6.198,120.53242230415344,14
0.4648883640766144,0.9850745797157288,0.4601209759712219,0.9850745797157288,14,60,1738919135,checkpoint_000014,True,False,15,62632_00004,2025-02-07_04-05-35,7.4274914264678955,127.95991373062134,1348040,della-l03g6,172.17.6.198,127.95991373062134,15
0.44613078236579895,0.9850745797157288,0.44156670570373535,0.9850745797157288,15,64,1738919143,checkpoint_000015,True,False,16,62632_00004,2025-02-07_04-05-43,7.898784399032593,135.85869812965393,1348040,della-l03g6,172.17.6.198,135.85869812965393,16
0.4281518757343292,0.9850745797157288,0.4237683117389679,0.9850745797157288,16,68,1738919151,checkpoint_000016,True,False,17,62632_00004,2025-02-07_04-05-51,8.009621858596802,143.86831998825073,1348040,della-l03g6,172.17.6.198,143.86831998825073,17
